x	y	new_x	new_y	pixel_x	pixel_y	selected
21	15	21.05	15	700.2	575.05	0
21	17	21.03	17.01	699.7	623.35	0
21	19	21.05	18.98	700.2	670.9	0
21	21	21.01	20.96	699.35	718.35	0
21	23	21.01	22.98	699.35	766.9	0
21	25	21.02	25	699.5	815.45	1
21	27	21.05	27	700.25	863.55	1
21	29	21.04	28.99	699.95	911.55	1
21	31	21.03	31	699.7	959.8	1
21	33	21.02	32.99	699.5	1007.6	1
21	35	21.03	34.99	699.75	1055.7	1
21	37	21.03	37	699.7	1104.2	1
21	39	21.01	38.99	699.4	1151.95	1
21	41	21.02	41	699.55	1200.4	1
21	43	21.04	42.99	700	1248.1	1
21	45	21.02	44.98	699.45	1295.9	0
21	47	21.01	46.98	699.35	1344	0
21	49	21.03	48.98	699.7	1392.15	0
21	51	21.03	50.99	699.65	1440.55	0
21	53	21.03	52.99	699.85	1488.7	0
21	55	21.03	54.97	699.65	1536.3	0
21	57	21.04	57.01	699.9	1585.15	0
21	59	21.03	58.98	699.8	1632.65	0
21	61	21.04	60.99	699.95	1680.85	0
21	63	20.99	62.94	698.95	1727.8	0
22	2	22.04	1.9	721.5	260.1	0
22	4	22.01	3.94	720.85	309.25	0
22	6	22	5.91	720.7	356.5	0
22	8	22.05	7.9	721.7	404.5	0
22	10	22.02	9.94	721.2	453.5	0
22	12	22.03	11.97	721.35	502.25	0
22	14	22	13.91	720.7	548.9	0
22	16	22.03	15.95	721.25	598.1	0
22	18	22.06	17.93	721.9	645.5	0
22	20	22.05	19.9	721.85	692.9	0
22	22	22.04	21.92	721.65	741.5	0
22	24	22.01	23.93	720.9	789.95	0
22	26	22.03	25.96	721.3	838.65	1
22	28	22.03	27.96	721.45	886.65	1
22	30	22	29.95	720.8	934.65	1
22	32	22	31.96	720.75	982.8	1
22	34	21.98	33.88	720.35	1029.1	1
22	36	21.99	35.88	720.5	1077.25	1
22	38	21.96	37.91	719.9	1126.05	1
22	40	22.01	39.96	720.9	1175.15	1
22	42	22.08	41.96	722.35	1223.4	1
22	44	22	43.92	720.75	1270.4	1
22	46	21.98	45.97	720.4	1319.9	0
22	48	22	47.95	720.75	1367.4	0
22	50	22.03	49.9	721.45	1414.4	0
22	52	22.05	51.92	721.7	1462.9	0
22	54	22	53.92	720.8	1510.95	0
22	56	22.01	55.93	720.8	1559.3	0
22	58	22.04	57.95	721.5	1607.8	0
22	60	22.05	59.9	721.85	1654.8	0
22	62	21.97	61.88	720.15	1702.3	0
23	1	23.05	0.95	743.4	237.25	0
23	3	22.98	2.93	741.9	285	0
23	5	23.01	4.93	742.55	332.95	0
23	7	23.04	6.86	743.1	379.5	0
23	9	23.08	8.89	744.05	428.3	0
23	11	23.07	10.84	743.8	475.2	0
23	13	23.02	12.95	742.75	525.85	0
23	15	23.01	14.96	742.55	574.1	0
23	17	23.01	16.94	742.6	621.9	0
23	19	23.05	18.91	743.3	669.1	0
23	21	23.02	20.87	742.7	716.25	0
23	23	23	22.87	742.4	764.4	0
23	25	23.01	24.92	742.6	813.7	1
23	27	23.02	26.95	742.8	862.45	1
23	29	23	28.95	742.25	910.6	1
23	31	23	30.93	742.25	958.25	1
23	33	23.01	32.92	742.55	1006.1	1
23	35	23.03	34.9	742.9	1053.65	1
23	37	22.96	36.9	741.45	1101.6	1
23	39	23	38.95	742.35	1150.9	1
23	41	23.03	40.91	742.9	1198.1	1
23	43	23.04	43	743.1	1248.3	1
23	45	22.98	44.94	741.8	1294.95	1
23	47	22.98	46.93	741.85	1342.95	0
23	49	22.99	48.92	742.05	1390.7	0
23	51	23.07	50.89	743.75	1438	0
23	53	23	52.97	742.35	1488	0
23	55	23.01	54.86	742.55	1533.55	0
23	57	23.08	56.87	743.95	1581.9	0
23	59	23.02	58.94	742.65	1631.65	0
23	61	23.04	60.9	743.2	1678.8	0
23	63	23.01	62.95	742.5	1728.15	0
24	2	23.98	1.91	763.55	260.3	0
24	4	23.98	3.91	763.6	308.5	0
24	6	24.01	5.91	764.25	356.6	0
24	8	24.03	7.88	764.65	404	0
24	10	24.01	9.95	764.15	453.75	0
24	12	24.01	11.96	764.25	501.95	0
24	14	24.04	13.92	764.9	549.25	0
24	16	24.02	15.95	764.45	597.95	0
24	18	24.01	17.93	764.1	645.55	0
24	20	24.05	19.89	765	692.75	0
24	22	24.02	21.86	764.35	740	0
24	24	24	23.95	764.05	790.3	1
24	26	24.02	25.94	764.4	838.2	1
24	28	24.04	27.94	764.75	886.2	1
24	30	23.99	29.94	763.75	934.25	1
24	32	24.02	31.84	764.3	979.9	1
24	34	24.02	33.83	764.4	1028	1
24	36	24.04	35.97	764.85	1079.4	1
24	38	23.96	37.91	763.15	1126.1	1
24	40	24	39.92	763.95	1174.25	1
24	42	24	41.94	763.95	1223	1
24	44	24.06	43.95	765.25	1271.2	1
24	46	24	45.93	763.85	1318.95	1
24	48	24.02	47.94	764.35	1367.25	0
24	50	24	49.96	764	1415.8	0
24	52	24.03	51.96	764.5	1463.8	0
24	54	24.03	53.88	764.65	1509.9	0
24	56	24.06	55.9	765.35	1558.5	0
24	58	23.97	57.9	763.4	1606.65	0
24	60	24.01	59.91	764.2	1655.05	0
24	62	23.99	61.88	763.65	1702.45	0
25	1	25.05	0.94	786.55	237.05	0
25	3	25.04	2.92	786.35	284.6	0
25	5	24.98	4.9	785.15	332.25	0
25	7	25.03	6.86	786.25	379.5	0
25	9	25.04	8.91	786.3	428.7	0
25	11	25.05	10.94	786.6	477.45	0
25	13	25.05	12.9	786.65	524.5	0
25	15	25.02	14.94	786	573.7	0
25	17	25.02	16.95	786.05	621.95	0
25	19	25.09	18.89	787.6	668.7	0
25	21	25.04	20.88	786.4	716.55	0
25	23	25.01	22.94	785.8	766.15	0
25	25	25.02	24.95	785.95	814.3	1
25	27	25.01	26.93	785.8	861.9	1
25	29	25.01	28.93	785.7	910.05	1
25	31	25.01	30.94	785.75	958.35	1
25	33	25.01	32.87	785.85	1004.8	1
25	35	24.95	34.87	784.45	1052.8	1
25	37	24.99	36.89	785.4	1101.45	1
25	39	25	38.96	785.6	1151.2	1
25	41	25.01	40.94	785.85	1198.9	1
25	43	25.02	42.94	785.9	1246.9	1
25	45	25.02	44.94	786	1294.95	1
25	47	24.98	46.96	785.2	1343.6	0
25	49	24.99	48.93	785.4	1391	0
25	51	25.03	50.92	786.1	1438.8	0
25	53	25.03	52.93	786.3	1487.15	0
25	55	25.03	54.9	786.1	1534.6	0
25	57	25.03	56.86	786.3	1581.55	0
25	59	25.01	58.88	785.75	1630.15	0
25	61	25.01	60.88	785.75	1678.25	0
25	63	25.03	62.96	786.15	1728.25	0
26	2	26.06	1.92	808.45	260.6	0
26	4	26.13	3.93	810	308.9	0
26	6	26.06	5.92	808.35	356.85	0
26	8	26.07	7.94	808.7	405.3	0
26	10	26.07	9.93	808.7	453.35	0
26	12	26.09	11.94	809.05	501.55	0
26	14	26.07	13.94	808.6	549.6	0
26	16	26.08	15.93	808.85	597.4	0
26	18	26.1	17.94	809.3	645.7	0
26	20	26.11	19.92	809.45	693.5	0
26	22	26.05	21.95	808.2	742.25	0
26	24	26.07	23.94	808.65	790.15	1
26	26	26.1	25.93	809.25	838	1
26	28	26.09	27.95	809.1	886.4	1
26	30	26.07	29.93	808.65	934.1	1
26	32	26.07	31.92	808.6	982.1	1
26	34	26.06	33.93	808.45	1030.35	1
26	36	26.09	35.95	809.15	1078.9	1
26	38	26.07	37.97	808.7	1127.4	1
26	40	26.06	39.96	808.55	1175.25	1
26	42	26.08	41.95	808.95	1223.25	1
26	44	26.11	43.96	809.5	1271.45	1
26	46	26.04	45.95	808.1	1319.25	1
26	48	26.05	47.95	808.25	1367.5	0
26	50	26.07	49.96	808.6	1415.75	0
26	52	26.06	51.95	808.55	1463.65	0
26	54	26.02	53.95	807.6	1511.8	0
26	56	26.04	55.95	808.05	1559.85	0
26	58	26.04	57.99	808	1608.9	0
26	60	26.03	59.95	807.75	1656	0
26	62	26.03	61.95	807.8	1704	0
27	1	27.19	0.95	832.9	237.4	0
27	3	27.19	2.97	832.95	285.8	0
27	5	27.13	4.96	831.6	333.7	0
27	7	27.06	6.93	830.1	381	0
27	9	27.06	8.95	830.05	429.55	0
27	11	27.08	10.95	830.4	477.8	0
27	13	27.07	12.97	830.2	526.45	0
27	15	27.07	14.95	830.3	574	0
27	17	27.1	16.96	830.9	622.2	0
27	19	27.1	18.95	831	670.1	0
27	21	27.05	20.94	829.9	718	0
27	23	27.07	22.94	830.4	766.15	0
27	25	27.08	24.97	830.4	814.75	1
27	27	27.09	26.96	830.65	862.8	1
27	29	27.05	28.95	829.85	910.45	1
27	31	27.07	30.95	830.3	958.55	1
27	33	27.07	32.95	830.4	1006.8	1
27	35	27.1	35.01	830.95	1056.35	1
27	37	27.04	36.98	829.7	1103.7	1
27	39	27.06	38.98	830.15	1151.7	1
27	41	27.07	40.99	830.4	1200	1
27	43	27.08	42.98	830.45	1247.95	1
27	45	27.07	44.98	830.3	1296	1
27	47	27.06	46.97	830.1	1343.85	1
27	49	27.05	48.97	829.9	1392	0
27	51	27.07	50.98	830.35	1440.2	0
27	53	27.05	52.98	829.95	1488.3	0
27	55	27.09	54.95	830.7	1535.65	0
27	57	27.05	56.98	829.85	1584.45	0
27	59	27.07	58.99	830.3	1632.8	0
27	61	27.11	60.98	831.1	1680.7	0
27	63	27.15	62.96	832.1	1728.25	0
28	2	28.17	1.95	854.15	261.25	0
28	4	28.17	3.97	854.1	310	0
28	6	28.06	5.94	851.75	357.3	0
28	8	28.06	7.94	851.7	405.4	0
28	10	28.08	9.95	852.2	453.75	0
28	12	28.1	11.97	852.6	502.2	0
28	14	28.06	13.95	851.7	549.95	0
28	16	28.09	15.95	852.3	598.05	0
28	18	28.1	17.95	852.55	646	0
28	20	28.11	19.94	852.7	693.9	0
28	22	28.07	21.94	851.85	742.1	0
28	24	28.08	23.95	852.1	790.2	1
28	26	28.09	25.96	852.3	838.8	1
28	28	28.11	27.96	852.8	886.85	1
28	30	28.06	29.94	851.7	934.4	1
28	32	28.08	31.94	852.05	982.45	1
28	34	28.1	33.94	852.6	1030.65	1
28	36	28.11	35.94	852.9	1078.65	1
28	38	28.08	37.99	852.05	1127.8	1
28	40	28.1	39.98	852.6	1175.7	1
28	42	28.09	41.98	852.35	1223.8	1
28	44	28.1	43.98	852.6	1272.05	1
28	46	28.05	45.97	851.4	1319.85	1
28	48	28.05	47.97	851.55	1367.95	0
28	50	28.06	49.97	851.7	1416.05	0
28	52	28.07	51.97	852	1464	0
28	54	28.03	53.97	851.05	1512.2	0
28	56	28.03	55.96	851.1	1560.05	0
28	58	28.02	57.93	850.8	1607.4	0
28	60	28.03	59.95	851.05	1655.9	0
28	62	28.02	61.91	850.7	1703.1	0
29	1	29.14	0.95	875.1	237.25	0
29	3	29.13	2.98	874.75	286	0
29	5	29.16	4.97	875.35	333.9	0
29	7	29.06	6.93	873.25	381.15	0
29	9	29.07	8.94	873.55	429.45	0
29	11	29.09	10.95	874	477.75	0
29	13	29.06	12.96	873.4	525.95	0
29	15	29.08	14.96	873.8	574.05	0
29	17	29.09	16.94	874	621.85	0
29	19	29.11	18.94	874.4	669.8	0
29	21	29.06	20.94	873.3	718	0
29	23	29.06	22.95	873.25	766.25	0
29	25	29.09	24.94	873.9	814.2	1
29	27	29.09	26.96	873.95	862.6	1
29	29	29.07	28.93	873.5	910.2	1
29	31	29.05	30.94	873.15	958.45	1
29	33	29.08	32.94	873.7	1006.55	1
29	35	29.1	34.95	874.05	1054.85	1
29	37	29.07	36.98	873.45	1103.6	1
29	39	29.07	38.96	873.5	1151.35	1
29	41	29.08	40.96	873.75	1199.4	1
29	43	29.1	42.98	874.1	1247.85	1
29	45	29.07	44.96	873.5	1295.45	1
29	47	29.05	46.96	873.1	1343.7	1
29	49	29.06	48.96	873.35	1391.7	0
29	51	29.06	50.96	873.35	1439.65	0
29	53	29.07	52.98	873.5	1488.25	0
29	55	29.06	54.96	873.3	1535.95	0
29	57	29.06	56.95	873.3	1583.8	0
29	59	29.05	58.96	873	1632.25	0
29	61	29.09	61.02	874.05	1681.6	0
29	63	29.09	62.95	873.9	1728	0
30	2	30.04	2.02	894.45	263.1	0
30	4	30.04	4.03	894.45	311.3	0
30	6	30.05	6	894.6	358.8	0
30	8	30.07	8.02	895.2	407.2	0
30	10	30.09	10.03	895.5	455.65	0
30	12	30.08	12.04	895.4	504	0
30	14	30.05	14.01	894.6	551.4	0
30	16	30.07	16.04	895.15	600.1	0
30	18	30.09	18.05	895.5	648.35	0
30	20	30.08	20.02	895.35	695.85	0
30	22	30.04	22.03	894.55	744.2	0
30	24	30.05	24.03	894.65	792.3	1
30	26	30.06	26.04	894.85	840.5	1
30	28	30.08	28.02	895.25	888.2	1
30	30	30.02	30.01	894.1	936.1	1
30	32	30.06	32	894.85	983.9	1
30	34	30.09	34.01	895.5	1032.3	1
30	36	30.12	35.99	896.2	1079.75	1
30	38	30.04	38.02	894.55	1128.7	1
30	40	30.06	40.02	894.9	1176.65	1
30	42	30.07	42.03	895.1	1224.95	1
30	44	30.09	44.02	895.5	1273	1
30	46	30.05	46.02	894.75	1320.9	1
30	48	30.07	48.02	895.15	1369	1
30	50	30.06	50.02	894.9	1417.25	0
30	52	30.09	52.01	895.6	1465	0
30	54	30.04	54.02	894.6	1513.3	0
30	56	30.04	56.02	894.5	1561.45	0
30	58	30.05	58.02	894.75	1609.6	0
30	60	30.04	60.02	894.55	1657.6	0
30	62	30.01	62.01	893.8	1705.5	0
31	1	31.04	1.05	916.15	239.6	0
31	3	31.05	3.02	916.3	287	0
31	5	31.02	5.02	915.6	335.2	0
31	7	31.06	6.97	916.5	382.15	0
31	9	31.02	9.02	915.6	431.45	0
31	11	31.09	11.02	917.1	479.5	0
31	13	31.06	13.03	916.55	527.85	0
31	15	31.06	15.03	916.6	575.85	0
31	17	31.05	17.01	916.3	623.5	0
31	19	31.08	19.02	916.9	671.8	0
31	21	31.04	21	916.05	719.45	0
31	23	31.05	23.01	916.3	767.7	0
31	25	31.08	25.02	916.9	816.1	1
31	27	31.06	27.01	916.55	863.8	1
31	29	31.02	29.02	915.65	912.2	1
31	31	31.03	31.01	915.8	960.2	1
31	33	31.09	33	917.1	1008	1
31	35	31.08	34.99	916.95	1055.7	1
31	37	31.06	37.01	916.5	1104.45	1
31	39	31.05	39.01	916.3	1152.35	1
31	41	31.07	41.02	916.8	1200.7	1
31	43	31.06	43.02	916.5	1248.95	1
31	45	31.08	45.01	916.9	1296.8	1
31	47	31.07	47.01	916.8	1344.85	1
31	49	31.07	49.01	916.8	1393	0
31	51	31.07	51.01	916.8	1441.05	0
31	53	31.07	53	916.7	1488.75	0
31	55	31.04	55.01	916	1537.2	0
31	57	31.05	57.01	916.4	1585.25	0
31	59	31.07	59.02	916.7	1633.65	0
31	61	31.06	61.01	916.55	1681.4	0
31	63	30.98	63.04	914.8	1730.3	0
32	2	32.06	2.02	938.1	262.95	0
32	4	32.03	4.02	937.4	311.2	0
32	6	32.05	6	937.9	358.7	0
32	8	32.07	8.02	938.35	407.25	0
32	10	32.09	10.02	938.7	455.5	0
32	12	32.09	12.03	938.7	503.8	0
32	14	32.05	14.03	937.8	551.7	0
32	16	32.09	16.02	938.75	599.65	0
32	18	32.08	18.03	938.65	648	0
32	20	32.1	20.02	939	695.7	0
32	22	32.04	22	937.8	743.5	0
32	24	32.05	23.99	938	791.35	0
32	26	32.06	26.01	938.1	839.8	1
32	28	32.1	28.01	939	887.9	1
32	30	32.02	30.01	937.3	936	1
32	32	32.06	32	938.1	983.85	1
32	34	32.09	33.99	938.8	1031.7	1
32	36	32.09	36.01	938.85	1080.2	1
32	38	32.05	38	938	1128.2	1
32	40	32.07	40	938.3	1176.3	1
32	42	32.07	42.01	938.3	1224.6	1
32	44	32.11	44.02	939.3	1272.95	1
32	46	32.06	46.01	938.2	1320.85	1
32	48	32.05	48.02	937.95	1369.2	0
32	50	32.07	50.01	938.35	1417	0
32	52	32.06	52.01	938.2	1464.95	0
32	54	32.04	54.01	937.65	1513.05	0
32	56	32.05	56.01	937.9	1561.15	0
32	58	32.06	58.01	938.1	1609.35	0
32	60	32.07	60.01	938.4	1657.3	0
32	62	31.99	62	936.7	1705.25	0
33	1	33.04	1.07	959.35	240.1	0
33	3	33.07	3.07	959.95	288.2	0
33	5	33.01	5.04	958.75	335.75	0
33	7	33.07	7.02	960	383.15	0
33	9	33.08	9.04	960.3	431.9	0
33	11	33.11	11.07	960.8	480.7	0
33	13	33.07	13.06	960	528.6	0
33	15	33.08	15.05	960.2	576.25	0
33	17	33.1	17.04	960.5	624.25	0
33	19	33.1	19.04	960.55	672.25	0
33	21	33.04	21.05	959.35	720.6	0
33	23	33.06	23.02	959.7	768.05	0
33	25	33.06	25.04	959.85	816.5	1
33	27	33.08	27.04	960.15	864.55	1
33	29	33.03	29.03	959.2	912.55	1
33	31	33.04	31.04	959.35	960.7	1
33	33	33.09	33.02	960.45	1008.45	1
33	35	33.11	35	960.8	1056.1	1
33	37	33.06	37.04	959.8	1105.1	1
33	39	33.07	39.04	960.05	1153.05	1
33	41	33.09	41.05	960.4	1201.4	1
33	43	33.09	43.05	960.45	1249.5	1
33	45	33.08	45.03	960.15	1297.3	1
33	47	33.08	47.04	960.3	1345.6	1
33	49	33.07	49.03	959.95	1393.35	0
33	51	33.08	51.03	960.2	1441.35	0
33	53	33.07	53.04	959.95	1489.75	0
33	55	33.06	55.04	959.75	1537.9	0
33	57	33.06	57.03	959.7	1585.85	0
33	59	33.07	59.04	960	1634.15	0
33	61	33.05	61.05	959.55	1682.3	0
33	63	32.99	63.06	958.2	1730.8	0
34	2	34.11	2.1	982.4	264.95	0
34	4	34.09	4.1	982.1	313.1	0
34	8	34.09	8.06	982.05	408.2	0
34	10	34.11	10.08	982.4	456.75	0
34	12	34.07	12.09	981.7	505.2	0
34	14	34.06	14.09	981.45	553.3	0
34	16	34.1	16.07	982.25	600.8	0
34	18	34.13	18.09	982.85	649.45	0
34	20	34.14	20.07	983.05	697.15	0
34	22	34.11	22.08	982.4	745.3	0
34	24	34.09	24.07	982	793.3	0
34	26	34.11	26.08	982.35	841.65	1
34	28	34.1	28.08	982.2	889.6	1
34	30	34.06	30.07	981.3	937.4	1
34	32	34.09	32.08	982	985.7	1
34	34	34.1	34.09	982.2	1034.05	1
34	36	34.12	36.07	982.6	1081.75	1
34	38	34.08	38.1	981.75	1130.5	1
34	40	34.09	40.08	982.05	1178.2	1
34	42	34.11	42.09	982.45	1226.4	1
34	44	34.1	44.08	982.25	1274.4	1
34	46	34.06	46.08	981.25	1322.45	1
34	48	34.06	48.08	981.45	1370.5	0
34	50	34.05	50.08	981.05	1418.65	0
34	52	34.07	52.06	981.55	1466.2	0
34	54	34	54.06	979.95	1514.3	0
34	56	34.02	56.06	980.55	1562.5	0
34	58	34	58.05	980.05	1610.3	0
34	60	34.07	60.08	981.65	1658.95	0
34	62	34.04	62.08	981	1707.05	0
35	1	34.92	0.95	1000	237.35	0
35	3	35.1	3.1	1003.75	289.05	0
35	5	35.08	5.08	1003.4	336.5	0
35	7	35.12	7.02	1004.3	383.15	0
35	9	35.09	9.07	1003.6	432.55	0
35	11	35.09	11.09	1003.65	481	0
35	13	35.07	13.09	1003.15	529.3	0
35	15	35.07	15.06	1003.25	576.7	0
35	17	35.04	17.08	1002.5	625.05	0
35	19	35.14	19.07	1004.6	672.9	0
35	21	34.93	21.09	1000.15	721.5	0
35	23	35.1	23.07	1003.8	769.05	0
35	25	35.1	25.08	1003.9	817.55	1
35	27	35.1	27.07	1003.85	865.4	1
35	29	35.05	29.07	1002.85	913.55	1
35	31	35.08	31.08	1003.5	961.65	1
35	33	35.09	33.07	1003.55	1009.55	1
35	35	35.1	35.07	1003.8	1057.7	1
35	37	35.07	37.06	1003.15	1105.5	1
35	39	35.08	39.08	1003.45	1154.05	1
35	41	35.07	41.06	1003.3	1201.8	1
35	43	35.09	43.08	1003.7	1250.25	1
35	45	35.08	45.07	1003.4	1298.15	1
35	47	35.04	47.07	1002.6	1346.3	1
35	49	35.04	49.06	1002.6	1394.2	0
35	51	35.07	51.07	1003.3	1442.45	0
35	53	35.02	53.05	1002	1489.9	0
35	55	35.02	55.05	1002.1	1538.15	0
35	57	35.06	57.06	1002.95	1586.55	0
35	59	35.02	59.05	1002.05	1634.25	0
35	61	35.08	61.1	1003.35	1683.5	0
35	63	34.94	63.02	1000.4	1729.7	0
36	2	36.1	2.08	1025.4	264.4	0
36	4	36.08	4.09	1025	312.7	0
36	6	36.08	6.04	1025	359.6	0
36	8	36.06	8.06	1024.65	408.25	0
36	10	36.1	10.06	1025.4	456.35	0
36	12	36.09	12.08	1025.15	504.95	0
36	14	36.08	14.06	1024.95	552.5	0
36	16	36.12	16.07	1025.8	600.85	0
36	18	36.13	18.07	1026.15	649	0
36	20	36.13	20.06	1026.2	696.75	0
36	22	36.09	22.06	1025.25	744.85	0
36	24	36.1	24.07	1025.45	793.2	0
36	26	36.09	26.07	1025.35	841.3	1
36	28	36.11	28.06	1025.6	889.2	1
36	30	36.07	30.07	1024.8	937.4	1
36	32	36.08	32.06	1025.05	985.4	1
36	34	36.1	34.06	1025.35	1033.5	1
36	36	36.1	36.08	1025.45	1081.9	1
36	38	36.07	38.07	1024.8	1129.9	1
36	40	36.1	40.07	1025.5	1177.9	1
36	42	36.08	42.08	1025	1226.2	1
36	44	36.11	44.08	1025.6	1274.2	1
36	46	36.06	46.07	1024.5	1322.15	1
36	48	36.05	48.06	1024.35	1370.1	0
36	50	36.05	50.08	1024.4	1418.5	0
36	52	36.02	52.05	1023.75	1465.9	0
36	54	35.99	54.05	1023.15	1514.1	0
36	56	36.02	56.04	1023.8	1562	0
36	58	36.04	58.05	1024.1	1610.15	0
36	60	36.08	60.06	1024.95	1658.5	0
36	62	36.04	62.07	1024.15	1706.9	0
37	1	37.01	1.01	1045.2	238.65	0
37	3	37.11	3.09	1047.35	288.65	0
37	5	37.05	5.08	1046.1	336.6	0
37	7	37.09	7.02	1046.8	383.15	0
37	9	37.1	9.05	1047.1	432.1	0
37	11	37.11	11.06	1047.3	480.5	0
37	13	37.06	13.07	1046.15	528.6	0
37	15	37.1	15.05	1047	576.45	0
37	17	37.13	17.08	1047.7	625.1	0
37	19	37.14	19.05	1047.95	672.6	0
37	21	37.09	21.05	1046.8	720.5	0
37	23	37.1	23.05	1047	768.7	0
37	25	37.08	25.06	1046.7	817.05	0
37	27	37.1	27.06	1047.1	865.1	1
37	29	37.04	29.03	1045.7	912.4	1
37	31	37.08	31.07	1046.7	961.4	1
37	33	37.09	33.07	1046.9	1009.5	1
37	35	37.03	35.02	1045.5	1056.55	1
37	37	37.07	37.04	1046.4	1105.1	1
37	39	37.08	39.05	1046.7	1153.35	1
37	41	37.1	41.06	1047	1201.8	1
37	43	37.1	43.07	1047.1	1250	1
37	45	37.07	45.06	1046.5	1297.85	1
37	47	37.06	47.06	1046.2	1346.1	1
37	49	37.04	49.04	1045.8	1393.65	0
37	51	37.06	51.05	1046.2	1441.95	0
37	53	37.04	53.05	1045.7	1489.95	0
37	55	37.01	55.03	1045.05	1537.6	0
37	57	37.01	57.03	1045.2	1585.75	0
37	59	37	59.03	1044.85	1633.9	0
37	61	37.06	61.07	1046.3	1682.95	0
37	63	36.9	63.07	1042.7	1730.9	0
38	2	38.09	1.99	1068.6	262.35	0
38	4	38.08	3.98	1068.35	310.25	0
38	6	38.04	5.96	1067.4	357.7	0
38	8	38.11	7.98	1068.8	406.2	0
38	10	38.08	9.99	1068.3	454.6	0
38	12	38.06	11.98	1067.95	502.6	0
38	14	38.04	13.98	1067.4	550.65	0
38	16	38.05	15.97	1067.6	598.4	0
38	18	38.07	18.01	1068	647.6	0
38	20	38.11	20.02	1069	695.75	0
38	22	38.07	22.02	1068.1	743.95	0
38	24	38.11	24.04	1068.8	792.5	0
38	26	38.08	26.03	1068.2	840.4	1
38	28	38.13	28.05	1069.4	888.8	1
38	30	38.06	30.04	1067.8	936.7	1
38	32	38.06	31.98	1067.9	983.5	1
38	34	38.08	33.99	1068.25	1031.6	1
38	36	38.11	36	1068.85	1080.1	1
38	38	38.07	38.03	1068.1	1128.8	1
38	40	38.04	40.01	1067.4	1176.4	1
38	42	38.04	42.01	1067.45	1224.5	1
38	44	38.11	44.01	1068.8	1272.65	1
38	46	38.03	45.98	1067.1	1320	1
38	48	38.08	47.99	1068.2	1368.5	0
38	50	38.11	50.03	1068.9	1417.5	0
38	52	38.06	51.98	1067.8	1464.3	0
38	54	38.05	54	1067.6	1512.9	0
38	56	38.06	56.06	1067.8	1562.4	0
38	58	38.07	58	1068.05	1609.05	0
38	60	38.07	59.98	1068	1656.75	0
38	62	38.01	61.99	1066.85	1705	0
39	1	39.13	1.12	1090.95	241.3	0
39	3	39.01	3.03	1088.4	287.35	0
39	5	39.06	5.04	1089.45	335.75	0
39	7	39.05	6.97	1089.2	382	0
39	9	39.07	9	1089.7	430.75	0
39	11	39.08	10.98	1089.75	478.4	0
39	13	39.05	13.04	1089.2	528.05	0
39	15	39.09	15.07	1090.2	576.9	0
39	17	39.08	17.08	1089.95	625.25	0
39	19	39.06	19.04	1089.5	672.25	0
39	21	39.05	21.07	1089.3	721.1	0
39	23	39.01	23.01	1088.3	767.7	0
39	25	39.08	25.05	1089.75	816.8	1
39	27	39.09	27.08	1090.05	865.6	1
39	29	39.06	29.05	1089.4	912.95	1
39	31	38.98	31.02	1087.7	960.3	1
39	33	39	33.02	1088.2	1008.4	1
39	35	39.05	35	1089.1	1056.1	1
39	37	39.07	37.06	1089.55	1105.6	1
39	39	39.06	39.03	1089.45	1152.95	1
39	41	39.06	41.08	1089.4	1202.1	1
39	43	39.01	43.03	1088.3	1249.15	1
39	45	39.09	45.05	1090	1297.6	1
39	47	39.06	47.02	1089.45	1345	1
39	49	39.07	49.05	1089.75	1393.8	0
39	51	39.09	51.06	1090	1442.2	0
39	53	39.07	53.03	1089.7	1489.4	0
39	55	39.01	55.02	1088.4	1537.3	0
39	57	39.04	57.05	1089	1586.25	0
39	59	39	59.04	1088.1	1634	0
39	61	39.06	61.02	1089.4	1681.75	0
39	63	39.09	63.11	1090	1732	0
40	2	40.02	2.03	1110.2	263.3	0
40	4	40.01	4.04	1110	311.65	0
40	6	40.03	6	1110.3	358.8	0
40	8	40.06	8.03	1111	407.6	0
40	10	40.05	10	1110.85	454.85	0
40	12	40.07	12.04	1111.2	503.85	0
40	14	40.03	14.01	1110.35	551.2	0
40	16	40.03	16.04	1110.4	600.25	0
40	18	40.11	18.04	1112.05	648.2	0
40	20	40.06	20.03	1111.05	696.15	0
40	22	40.06	22.06	1110.95	744.9	0
40	24	40	24.07	1109.8	793.25	1
40	26	40.03	26.01	1110.4	839.95	1
40	28	40.04	28.03	1110.65	888.45	1
40	30	40.06	30.05	1111.05	936.95	1
40	32	40.03	32.04	1110.5	984.95	1
40	34	40.05	34.03	1110.75	1032.6	1
40	36	40.04	36.01	1110.55	1080.2	1
40	38	40.05	38.06	1110.8	1129.6	1
40	40	40	40.02	1109.8	1176.8	1
40	42	40.08	42.05	1111.55	1225.6	1
40	44	40.04	44.02	1110.6	1272.95	1
40	46	40.04	46.05	1110.6	1321.7	1
40	48	40.09	48.03	1111.7	1369.4	1
40	50	40.06	50.06	1111	1418	0
40	52	40.06	52	1111.1	1464.9	0
40	54	40.03	53.99	1110.4	1512.7	0
40	56	40.06	56.04	1111.15	1561.9	0
40	58	40.06	58.05	1111.05	1610.2	0
40	60	40.08	60.03	1111.4	1657.9	0
40	62	39.95	62.04	1108.65	1706.2	0
41	1	41.13	1.11	1134.2	241.2	0
41	3	41.04	3.05	1132.25	287.9	0
