x	y	new_x	new_y	pixel_x	pixel_y	selected
41	23	41.03	23.05	1154.7	604.4	0
41	25	41.09	25.08	1156	653.3	0
41	27	41.08	27.04	1155.85	700.35	0
41	29	41.05	29.04	1155.1	748.55	0
41	31	41.08	31.03	1155.75	796.3	0
41	33	41.07	33.04	1155.55	844.9	1
41	35	41.09	35.04	1156.1	892.9	1
41	37	41.08	37.05	1155.7	941.2	1
41	39	41.11	39.05	1156.5	989.3	1
41	41	41.11	41.07	1156.45	1038	1
41	43	41.11	43.07	1156.5	1086	1
41	45	41.05	45.03	1155.2	1133.25	1
41	47	41.09	47.01	1155.95	1180.95	1
41	49	41.08	49.01	1155.7	1229.1	1
41	51	41.08	51.02	1155.8	1277.35	1
41	53	41.05	53.03	1155.2	1325.8	1
41	55	41.09	55.04	1156.1	1374.1	1
41	57	41.04	57.02	1154.95	1421.75	1
41	59	41.11	59.04	1156.4	1470.35	0
41	61	41.04	61.01	1155	1517.6	0
41	63	41.12	63.11	1156.6	1568.1	0
42	2	42.06	2.1	1176.9	100.4	0
42	4	42.08	4.06	1177.4	147.55	0
42	6	42.08	6.05	1177.4	195.5	0
42	8	42.13	8.05	1178.5	243.7	0
42	10	42.12	10.04	1178.35	291.4	0
42	12	42.06	12.04	1177	339.65	0
42	14	42.1	14.04	1177.85	387.6	0
42	16	42.1	16.02	1177.9	435.4	0
42	18	42.1	18.03	1177.8	483.6	0
42	20	42.05	20.05	1176.75	532.3	0
42	22	42.06	22.04	1176.95	580.2	0
42	24	42.07	24.05	1177.1	628.6	0
42	26	42.13	26.03	1178.5	676.05	0
42	28	42.07	28.03	1177.1	724.25	0
42	30	42.06	30.03	1177	772.4	0
42	32	42.09	32.04	1177.55	820.6	0
42	34	42.09	34.04	1177.55	868.9	1
42	36	42.06	36.04	1177.1	917	1
42	38	42.08	38.04	1177.5	965.2	1
42	40	42.07	40.05	1177.3	1013.45	1
42	42	42.07	42.06	1177.3	1061.75	1
42	44	42.05	44.04	1176.8	1109.4	1
42	46	42.06	46.03	1177.05	1157.25	1
42	48	42.05	48.04	1176.7	1205.6	1
42	50	42.07	50.05	1177.25	1254.05	1
42	52	42.04	52.04	1176.45	1301.8	1
42	54	42.06	54.04	1176.95	1350.1	1
42	56	42.05	56.02	1176.8	1397.7	1
42	58	42.08	58.02	1177.35	1445.75	0
42	60	42.05	60.02	1176.7	1493.9	0
42	62	42.08	62.01	1177.45	1541.7	0
43	1	43.13	1.03	1200.1	74.65	0
43	3	43.07	3.05	1198.75	123.2	0
43	5	43.09	5.05	1199.15	171.3	0
43	7	43.14	7.05	1200.3	219.4	0
43	9	43.11	9.04	1199.75	267.5	0
43	11	43.07	11.19	1198.85	319.15	0
43	13	43.1	13.04	1199.4	363.55	0
43	15	43.08	15.02	1199.1	411.35	0
43	17	43.08	17.02	1199.1	459.45	0
43	19	43.07	19.03	1198.8	507.7	0
43	21	43.03	21.06	1197.9	556.6	0
43	23	43.09	23.04	1199.2	604.15	0
43	25	43.1	25.06	1199.45	652.8	0
43	27	43.11	27.02	1199.75	700	0
43	29	43.09	29	1199.15	747.6	0
43	31	43.08	31.04	1199.05	796.7	0
43	33	43.07	33.05	1198.75	845	1
43	35	43.09	35.03	1199.3	892.7	1
43	37	43.06	37.04	1198.55	941	1
43	39	43.08	39.04	1199.1	989	1
43	41	43.07	41.05	1198.75	1037.4	1
43	43	43.09	43.04	1199.15	1085.5	1
43	45	43.05	45.03	1198.35	1133.15	1
43	47	43.05	47.01	1198.4	1181	1
43	49	43.06	49.04	1198.55	1229.75	1
43	51	43.08	51.05	1199	1278	1
43	53	43.04	53.04	1198.2	1325.85	1
43	55	43.06	55.02	1198.5	1373.55	1
43	57	43.06	57.02	1198.55	1421.6	1
43	59	43.08	59.01	1199	1469.6	0
43	61	43.03	61.01	1198	1517.7	0
43	63	43.11	62.99	1199.65	1565.45	0
44	2	44.08	2.05	1220.6	99.25	0
44	4	44.09	4.06	1220.8	147.7	0
44	6	44.16	6.06	1222.3	195.7	0
44	8	44.12	8.05	1221.6	243.5	0
44	10	44.13	10.06	1221.65	291.85	0
44	12	44.08	12.06	1220.6	340	0
44	14	44.1	14.06	1221.1	388.2	0
44	16	44.08	16.07	1220.55	436.5	0
44	18	44.1	18.05	1221.05	484.1	0
44	20	44.05	20.07	1219.95	532.75	0
44	22	44.07	22.06	1220.5	580.7	0
44	24	44.07	24.07	1220.55	628.95	0
44	26	44.11	26.06	1221.3	676.95	0
44	28	44.07	28.04	1220.35	724.5	0
44	30	44.07	30.05	1220.3	772.8	0
44	32	44.07	32.07	1220.4	821.4	0
44	34	44.1	34.06	1221.15	869.3	1
44	36	44.04	36.05	1219.8	917.3	1
44	38	44.07	38.05	1220.3	965.35	1
44	40	44.07	40.07	1220.35	1013.9	1
44	42	44.08	42.07	1220.7	1062.05	1
44	44	44.06	44.05	1220.1	1109.75	1
44	46	44.05	46.04	1220.05	1157.65	1
44	48	44.07	48.05	1220.4	1206	1
44	50	44.08	50.07	1220.6	1254.45	1
44	52	44.05	52.06	1219.95	1302.4	1
44	54	44.07	54.03	1220.45	1349.7	1
44	56	44.07	56.04	1220.5	1398.2	1
44	58	44.07	58.04	1220.45	1446.2	0
44	60	44.05	60.04	1220.1	1494.3	0
44	62	44.09	62.02	1220.8	1541.95	0
45	1	45.18	1.03	1244.35	74.75	0
45	3	45.09	3.05	1242.5	123.3	0
45	5	45.1	5.08	1242.7	172.15	0
45	7	45.12	7.09	1243.2	220.4	0
45	9	45.14	9.06	1243.55	267.8	0
45	13	45.1	13.06	1242.65	364.05	0
45	15	45.1	15.05	1242.75	411.9	0
45	17	45.11	17.05	1242.8	460	0
45	19	45.07	19.06	1242.1	508.45	0
45	21	45.07	21.06	1242.05	556.65	0
45	23	45.07	23.07	1242.05	604.9	0
45	25	45.1	25.07	1242.8	652.95	0
45	27	45.1	27.06	1242.6	700.8	0
45	29	45.07	29.06	1242.1	748.95	0
45	31	45.08	31.06	1242.25	797.15	0
45	33	45.09	33.07	1242.5	845.45	0
45	35	45.12	35.06	1243.05	893.3	1
45	37	45.12	37.04	1243	940.95	1
45	39	45.08	39.06	1242.15	989.65	1
45	41	45.08	41.05	1242.25	1037.55	1
45	43	45.1	43.06	1242.7	1085.95	1
45	45	45.08	45.03	1242.25	1133.3	1
45	47	45.08	47.04	1242.3	1181.65	1
45	49	45.08	49.06	1242.3	1230.25	1
45	51	45.13	51.05	1243.35	1278	1
45	53	45.05	53.06	1241.65	1326.45	1
45	55	45.07	55.04	1242.05	1374	1
45	57	45.07	57.04	1242	1422.2	1
45	59	45.08	59.03	1242.3	1470.05	0
45	61	45.04	61.03	1241.3	1518.2	0
45	63	45.12	63.05	1243.05	1566.9	0
46	2	46.04	1.98	1263	97.6	0
46	4	46	4.02	1262.15	146.55	0
46	6	46.04	5.91	1262.9	192.1	0
46	8	46.07	7.9	1263.6	240.05	0
46	10	46.11	9.88	1264.6	287.5	0
46	16	46.11	16.09	1264.45	437	0
46	18	46.17	18	1265.7	483.05	0
46	20	46.1	20	1264.35	531.05	0
46	22	46.13	21.99	1265	579	0
46	24	46.12	23.99	1264.75	627.15	0
46	26	46.16	26.01	1265.65	675.75	0
46	28	46.03	27.99	1262.75	723.25	0
46	30	46.02	29.97	1262.6	770.9	0
46	32	46.01	32.01	1262.4	820.05	0
46	34	46.04	33.99	1262.95	867.7	0
46	36	45.99	35.98	1262	915.6	1
46	38	46.03	37.99	1262.7	963.95	1
46	40	46.02	40.02	1262.6	1012.65	1
46	42	46.04	42	1263	1060.4	1
46	44	46	43.99	1262.1	1108.1	1
46	46	46.01	45.98	1262.3	1156.15	1
46	48	46.01	47.99	1262.4	1204.45	1
46	50	46.02	49.99	1262.6	1252.5	1
46	52	46	52	1262.2	1300.95	1
46	54	46	53.98	1262.15	1348.65	1
46	56	46.01	55.99	1262.25	1396.8	1
46	58	46.02	57.98	1262.55	1444.75	0
46	60	46	59.99	1262.2	1493.1	0
46	62	46	61.99	1262.05	1541.2	0
47	1	47.03	0.97	1284.4	73.25	0
47	3	46.99	3	1283.5	122	0
47	5	47	5	1283.8	170.25	0
47	7	47.02	6.89	1284.3	215.55	0
47	11	47.08	10.91	1285.4	312.45	0
47	13	47.09	12.85	1285.7	359.1	0
47	17	47.12	17	1286.4	458.9	0
47	19	47.07	19	1285.25	507	0
47	21	47.08	20.99	1285.6	554.8	0
47	23	47.11	22.99	1286.25	603.05	0
47	25	47.13	25	1286.55	651.25	0
47	27	47.13	26.99	1286.5	699.15	0
47	29	47.01	28.97	1283.95	746.8	0
47	31	47.01	30.99	1283.9	795.4	0
47	33	47.01	33	1283.95	843.9	0
47	35	47.05	34.98	1284.85	891.5	0
47	37	47.01	36.98	1284.05	939.7	1
47	39	47.03	38.99	1284.35	987.9	1
47	41	47.02	40.99	1284.1	1036.1	1
47	43	47.03	42.98	1284.5	1084	1
47	45	47	44.98	1283.7	1132	1
47	47	47	46.96	1283.85	1179.8	1
47	49	47.01	48.99	1283.9	1228.4	1
47	51	47.03	51	1284.5	1276.8	1
47	53	46.99	52.99	1283.45	1324.8	1
47	55	47	54.98	1283.85	1372.65	1
47	57	47.01	56.98	1284	1420.65	1
47	59	47.02	58.97	1284.25	1468.65	0
47	61	46.98	60.98	1283.4	1517.05	0
47	63	47.01	62.98	1283.9	1565.1	0
48	2	48.02	1.95	1305.9	96.9	0
48	4	48	4	1305.3	146.25	0
48	10	48.14	9.72	1308.4	283.85	0
48	12	48.07	11.94	1306.9	337.2	0
48	14	47.97	14.14	1304.7	390	0
48	16	48.11	16.08	1307.8	436.8	0
48	18	48.14	18	1308.45	483.1	0
48	20	48.1	19.99	1307.55	530.8	0
48	22	48.12	21.99	1307.95	578.85	0
48	24	48.13	23.99	1308.25	627	0
48	26	48.16	25.99	1308.8	675.15	0
48	28	47.99	27.98	1305.15	723.15	0
48	30	48.03	29.97	1306.05	771.05	0
48	32	48	31.99	1305.4	819.6	0
48	34	48.05	33.99	1306.45	867.55	0
48	36	48	35.98	1305.4	915.5	0
48	38	48.01	37.98	1305.6	963.6	1
48	40	48.02	39.99	1305.7	1011.9	1
48	42	48.02	41.99	1305.8	1060	1
48	44	47.99	43.98	1305.25	1107.95	1
48	46	48.01	45.96	1305.55	1155.55	1
48	48	48.01	47.98	1305.6	1204.2	1
48	50	48.02	49.98	1305.8	1252.3	1
48	52	48	51.98	1305.3	1300.45	1
48	54	47.99	53.97	1305.2	1348.3	1
48	56	48.01	55.98	1305.5	1396.6	1
48	58	48.01	57.97	1305.7	1444.5	0
48	60	48.01	59.97	1305.55	1492.7	0
48	62	47.99	61.97	1305.1	1540.7	0
49	1	49.03	0.97	1327.55	73.2	0
49	3	49	2.98	1327	121.55	0
49	7	48.49	6.56	1316	207.65	0
49	9	49.07	8.9	1328.6	263.95	0
49	11	49.08	10.91	1328.7	312.35	0
49	13	49.13	13.05	1329.8	363.8	0
49	15	48.89	14.91	1324.7	408.65	0
49	17	49.18	16.96	1330.9	457.8	0
49	19	49.11	18.97	1329.35	506.3	0
49	21	49.11	20.97	1329.45	554.5	0
49	23	49.14	22.99	1329.95	603	0
49	25	49.12	24.97	1329.6	650.75	0
49	27	49.04	26.97	1327.8	698.7	0
49	29	49.02	28.97	1327.4	746.85	0
49	31	49.03	30.98	1327.55	795.25	0
49	33	49.03	32.98	1327.55	843.4	0
49	35	49.04	34.97	1327.95	891.2	0
49	37	49.01	36.97	1327.15	939.35	0
49	39	49.02	38.97	1327.4	987.5	1
49	41	49.04	40.98	1327.8	1035.95	1
49	43	49.05	42.98	1328.1	1084.05	1
49	45	49	44.95	1327.05	1131.3	1
49	47	49.01	46.96	1327.2	1179.7	1
49	49	49.02	48.97	1327.35	1228.05	1
49	51	49.03	50.97	1327.6	1276.15	1
49	53	48.98	52.97	1326.65	1324.2	1
49	55	49	54.96	1327.1	1372.2	1
49	57	49.01	56.96	1327.25	1420.3	1
49	59	49.03	58.96	1327.75	1468.35	0
49	61	48.99	60.97	1326.7	1516.75	0
49	63	49.01	62.97	1327.15	1564.95	0
50	2	50.01	1.95	1348.9	96.8	0
50	4	49.97	4.06	1348	147.5	0
50	6	50.14	6	1351.7	194.2	0
50	8	50.15	8	1351.85	242.35	0
50	10	50.18	10	1352.6	290.4	0
50	12	50.05	12.01	1349.7	338.95	0
50	14	50.08	14.01	1350.35	387	0
50	16	50.09	16	1350.55	434.85	0
50	18	50.07	17.98	1350.15	482.4	0
50	20	49.99	20.01	1348.4	531.25	0
50	22	50.03	22	1349.2	579.1	0
50	24	50	24.01	1348.7	627.65	0
50	26	50.01	26.02	1348.9	676	0
50	28	49.97	27.98	1347.9	723	0
50	30	49.99	29.97	1348.45	770.95	0
50	32	50	32	1348.65	819.7	0
50	34	50.02	33.99	1349.1	867.7	0
50	36	49.99	36.01	1348.35	916.2	0
50	38	49.99	38.02	1348.35	964.65	0
50	40	49.98	39.96	1348.1	1011.35	1
50	42	50.02	42.01	1349.05	1060.65	1
50	44	49.99	43.98	1348.5	1108.05	1
50	46	49.97	45.98	1347.85	1156.05	1
50	48	49.98	48	1348.2	1204.6	1
50	50	49.99	49.99	1348.4	1252.6	1
50	52	49.96	51.98	1347.7	1300.45	1
50	54	49.94	54.01	1347.25	1349.2	1
50	56	49.95	55.99	1347.45	1396.8	1
50	58	49.96	57.99	1347.75	1445.05	0
50	60	49.96	59.97	1347.75	1492.7	0
50	62	49.96	61.95	1347.7	1540.35	0
51	1	50.99	0.97	1369.9	73.3	0
51	3	50.94	3	1369	122.15	0
51	5	50.97	5.01	1369.55	170.45	0
51	7	51.15	6.98	1373.5	217.75	0
51	9	51.16	9	1373.7	266.35	0
51	11	51.08	11	1372	314.65	0
51	13	51.07	13.02	1371.8	363.2	0
51	15	51.07	15.02	1371.7	411.25	0
51	17	51.1	17.01	1372.5	459.2	0
51	19	51	19.01	1370.2	507.4	0
51	21	50.98	21.01	1369.85	555.45	0
51	23	51.01	23.02	1370.45	603.85	0
51	25	51	25.02	1370.15	651.9	0
51	27	51.02	27.01	1370.6	699.6	0
51	29	50.99	28.98	1369.95	747.1	0
51	31	51	30.99	1370.15	795.6	0
51	33	51	33.01	1370.25	844.05	0
51	35	51.01	35.01	1370.4	892.2	0
51	37	51	37.01	1370.2	940.4	0
51	39	51.03	39.02	1370.8	988.7	1
51	41	51	41.03	1370.25	1037.05	1
51	43	51.01	43.01	1370.4	1084.6	1
51	45	50.99	44.99	1370.05	1132.3	1
51	47	51.01	46.98	1370.35	1180.2	1
51	49	50.98	49.01	1369.85	1228.95	1
51	51	51	51	1370.3	1276.85	1
51	53	50.95	53.02	1369.1	1325.5	1
51	55	50.97	54.97	1369.5	1372.4	0
51	57	50.96	57	1369.3	1421.2	0
51	59	50.97	58.98	1369.6	1469	0
51	61	50.93	60.98	1368.8	1517	0
51	63	50.96	62.98	1369.3	1565	0
52	2	52	1.96	1391.8	97.15	0
52	4	51.98	3.96	1391.5	145.2	0
52	6	52.16	6	1395.35	194.35	0
52	8	52.15	7.99	1395.2	242.15	0
52	10	52.18	10.01	1395.65	290.65	0
52	12	52.07	12.02	1393.3	339	0
52	14	52.07	14.02	1393.45	387.15	0
52	16	52.09	16.01	1393.9	435.15	0
52	18	52.02	17.99	1392.2	482.8	0
52	20	51.99	20.01	1391.65	531.25	0
52	22	52	21.99	1391.8	579.05	0
52	24	51.99	24.02	1391.6	627.8	0
52	26	52.02	26.03	1392.2	676.05	0
52	28	51.97	27.99	1391.2	723.2	0
52	30	51.99	29.97	1391.6	770.9	0
52	32	52	32	1391.85	819.75	0
52	34	52.02	33.99	1392.25	867.75	0
52	36	51.98	36.01	1391.4	916.35	0
52	38	51.99	38.01	1391.7	964.35	0
52	40	51.99	40.03	1391.55	1012.9	1
52	42	52.01	42.01	1392.1	1060.5	1
52	44	51.99	44	1391.65	1108.4	1
52	46	51.99	45.97	1391.75	1155.95	1
52	48	51.97	47.99	1391.2	1204.6	1
52	50	51.99	50.01	1391.55	1253	1
52	52	51.89	52.01	1389.55	1301.1	1
52	54	51.95	53.99	1390.85	1348.75	1
52	56	51.96	55.99	1390.9	1396.9	0
52	58	51.94	58.01	1390.65	1445.5	0
52	60	51.96	59.98	1391.1	1492.9	0
52	62	51.96	61.95	1391.05	1540.3	0
53	1	52.98	0.97	1413	73.2	0
53	3	52.95	3	1412.3	122.1	0
53	5	52.97	4.98	1412.9	169.6	0
53	7	53.14	6.99	1416.55	218.15	0
53	9	53.16	9	1416.85	266.35	0
53	11	53.07	11	1415.05	314.6	0
53	13	53.07	13.01	1415	362.95	0
53	15	53.07	15.01	1415	410.95	0
53	17	53.09	16.97	1415.45	458.2	0
53	19	52.99	18.99	1413.3	506.7	0
53	21	52.99	20.99	1413.3	554.9	0
53	23	53	23.01	1413.5	603.4	0
53	25	53.01	25.01	1413.65	651.5	0
53	27	53.01	26.99	1413.7	699.2	0
53	29	52.99	28.97	1413.15	746.8	0
53	31	52.99	30.97	1413.25	794.9	0
53	33	52.99	32.99	1413.2	843.5	0
53	35	53.02	35	1413.8	891.95	0
53	37	52.98	37.01	1413.05	940.2	0
53	39	52.98	39	1413.05	988.2	0
53	41	52.96	41.01	1412.6	1036.6	1
53	43	53.01	43	1413.7	1084.45	1
53	45	52.99	44.98	1413.25	1132.15	0
53	47	53	46.97	1413.55	1179.95	1
53	49	53.01	48.98	1413.75	1228.4	0
53	51	52.97	50.98	1412.85	1276.4	0
53	53	52.94	52.96	1412.15	1324.05	0
53	55	52.97	54.96	1412.75	1372.15	0
53	57	52.95	56.99	1412.4	1421	0
53	59	52.97	58.98	1412.8	1468.9	0
53	61	52.96	60.96	1412.5	1516.55	0
53	63	52.94	62.98	1412.15	1565	0
54	2	54.03	2.04	1435.75	99	0
54	4	54	4.04	1435	147.05	0
54	6	54.01	6.01	1435.3	194.5	0
54	8	54.04	8.04	1435.85	243.35	0
54	10	54.05	10.04	1436.2	291.5	0
54	12	54.02	12.06	1435.6	340.05	0
54	14	54.05	14.07	1436.15	388.5	0
54	16	54.04	16.03	1436	435.5	0
54	18	54.04	18.05	1435.95	484.15	0
54	20	54.02	20.06	1435.45	532.6	0
54	22	54.03	22.06	1435.8	580.6	0
54	24	54.03	24.06	1435.7	628.8	0
54	26	54.04	26.05	1435.9	676.6	0
54	28	54.01	28.07	1435.4	725.1	0
54	30	54.04	30.01	1435.9	771.8	0
54	32	54.02	32.05	1435.55	820.9	0
54	34	54.05	34.04	1436.05	868.75	0
54	36	53.99	36.05	1434.95	917.25	0
54	38	54.02	38.07	1435.6	965.7	0
54	40	54.02	40.07	1435.6	1014.05	0
54	42	54.02	42.01	1435.5	1060.65	0
54	44	54	44.03	1435.05	1109.25	0
54	46	53.99	45.99	1434.8	1156.35	0
54	48	54	48.02	1435.2	1205.3	0
54	50	54.01	50.02	1435.4	1253.35	0
54	52	53.99	52.03	1434.9	1301.6	0
54	54	54.02	54.03	1435.5	1349.9	0
54	56	54.01	56.03	1435.4	1397.9	0
54	58	54.01	58	1435.25	1445.4	0
54	60	54	60.03	1435.05	1494	0
54	62	53.99	62.01	1434.9	1541.7	0
55	1	55.05	1.04	1457.85	75	0
55	3	54.99	3.04	1456.55	123.05	0
55	5	55.02	5.06	1457.1	171.6	0
55	7	55.04	6.99	1457.5	218	0
55	9	55.07	9.05	1458.25	267.65	0
55	11	55.05	11.07	1457.7	316.25	0
55	13	55.06	13.07	1457.9	364.35	0
55	15	55.06	15.06	1457.9	412.15	0
55	17	55.05	17.03	1457.8	459.55	0
55	19	55.03	19.05	1457.25	508.25	0
55	21	55.03	21.05	1457.3	556.25	0
55	23	55.05	23.05	1457.7	604.5	0
55	25	55.05	25.03	1457.75	652.2	0
55	27	55.05	27.06	1457.7	700.9	0
55	29	55.02	29.01	1457.2	747.75	0
55	31	55.04	31.03	1457.45	796.5	0
55	33	55.03	33.04	1457.3	844.85	0
55	35	55.03	35.02	1457.4	892.35	0
55	37	55.02	37.05	1457.2	941.3	0
55	39	55.05	39.05	1457.85	989.5	0
55	41	55.04	41.06	1457.5	1037.85	0
55	43	55.05	43.05	1457.7	1085.6	0
55	45	55.01	45.03	1457	1133.3	0
55	47	55.01	46.98	1457	1180.2	0
55	49	55.01	49.02	1456.9	1229.35	0
55	51	55.04	51.04	1457.6	1277.8	0
55	53	55	53.02	1456.7	1325.45	0
55	55	55.03	55.03	1457.3	1373.75	0
55	57	55.01	57.02	1457	1421.6	0
55	59	55.02	59	1457.1	1469.3	0
55	61	54.98	61	1456.3	1517.45	0
55	63	55.01	63.04	1457	1566.6	0
56	2	56.05	2.04	1479.35	98.9	0
56	4	56.01	4.03	1478.45	147	0
56	6	56.05	6.03	1479.35	194.9	0
56	8	56.06	8.04	1479.6	243.4	0
56	10	56.07	10.07	1479.8	292.3	0
56	12	56.05	12.09	1479.45	340.8	0
56	14	56.05	14.07	1479.5	388.45	0
56	16	56.06	16.04	1479.55	435.8	0
56	18	56.05	18.06	1479.5	484.45	0
56	20	56.02	20.06	1478.8	532.45	0
56	22	56.04	22.07	1479.2	580.85	0
56	24	56.04	24.06	1479.25	628.8	0
56	26	56.06	26.07	1479.55	677.1	0
56	28	56.02	28.06	1478.8	725	0
56	30	56.02	30.03	1478.8	772.35	0
56	32	56.05	32.04	1479.4	820.7	0
56	34	56.03	34.04	1478.9	868.95	0
56	36	56.01	36.05	1478.5	917.2	0
56	38	56.03	38.06	1479.05	965.65	0
56	40	56.04	40.07	1479.2	1014	0
56	42	56.02	42.04	1478.85	1061.3	0
56	44	56	44.02	1478.35	1108.85	0
56	46	56.01	46.02	1478.6	1157.05	0
56	48	56.02	48.01	1478.85	1205	0
56	50	56.03	50.05	1479	1254.05	0
56	52	56	52.04	1478.4	1301.95	0
56	54	56	54.04	1478.4	1350	0
56	56	56.02	56.04	1478.75	1398.15	0
56	58	56.01	58.02	1478.6	1445.7	0
56	60	56.01	60.04	1478.6	1494.45	0
56	62	56	62.02	1478.3	1541.9	0
57	1	57.06	1.07	1501.3	75.65	0
57	3	57	3.06	1499.95	123.5	0
57	5	57.01	5.08	1500.2	172.05	0
57	7	57.04	7.05	1500.9	219.6	0
57	9	57.06	9.08	1501.35	268.4	0
57	11	57.04	11.08	1500.75	316.5	0
57	13	57.06	13.1	1501.3	365	0
57	15	57.06	15.08	1501.15	412.8	0
57	17	57.06	17.07	1501.15	460.5	0
57	19	57.04	19.09	1500.8	509.1	0
57	21	57.03	21.08	1500.6	557.1	0
57	23	57.04	23.08	1500.85	605.1	0
57	25	57.06	25.08	1501.2	653.2	0
57	27	57.05	27.08	1501.1	701.45	0
57	29	57.04	29.06	1500.8	749.05	0
57	31	57.05	31.02	1501.1	796.3	0
57	33	57.06	33.05	1501.3	845.1	0
57	35	57.05	35.07	1500.9	893.65	0
57	37	57.02	37.08	1500.45	941.9	0
57	39	57.04	39.08	1500.9	990.15	0
57	41	57.05	41.09	1501.05	1038.4	0
57	43	57.04	43.07	1500.8	1086	0
57	45	57	45.01	1500	1132.65	0
57	47	57.01	47.01	1500.2	1180.95	0
57	49	57.03	49.02	1500.65	1229.35	0
57	51	57.04	51.04	1500.8	1277.95	0
57	53	56.99	53.02	1499.75	1325.55	0
57	55	57.02	55.07	1500.45	1374.7	0
57	57	57.03	57.07	1500.65	1422.8	0
57	59	57.03	59.02	1500.65	1469.85	0
57	61	57	61.06	1499.85	1518.8	0
57	63	57.03	63.08	1500.7	1567.4	0
58	2	58.01	2.05	1521.85	99.1	0
58	4	57.98	4.06	1521.05	147.5	0
58	6	57.99	6.04	1521.4	195.1	0
58	8	58	8.04	1521.6	243.45	0
58	10	58.02	10.03	1521.95	291.3	0
58	12	57.99	12.07	1521.4	340.2	0
58	14	57.99	14.06	1521.35	388.15	0
58	16	58.03	16.06	1522.1	436.25	0
58	18	58.03	18.04	1522.2	483.95	0
58	20	58.01	20.06	1521.8	532.5	0
58	22	57.98	22.05	1521.15	580.45	0
58	24	58.02	24.09	1522.1	629.6	0
58	26	58.04	26.06	1522.35	677	0
58	28	58.02	28.05	1521.9	724.7	0
58	30	58.03	30.06	1522.1	773.05	0
58	32	58	32.07	1521.5	821.5	0
58	34	58.01	34.05	1521.7	869.1	0
58	36	57.97	36.06	1520.85	917.45	0
58	38	58.04	38.09	1522.4	966.3	0
58	40	57.99	40.07	1521.25	1014	0
58	42	58.01	42.07	1521.8	1062	0
58	44	57.99	44.05	1521.3	1109.65	0
58	46	57.98	46.03	1521	1157.25	0
58	48	58.02	48.07	1521.9	1206.3	0
58	50	57.99	50.06	1521.3	1254.2	0
58	52	57.98	52.05	1521.15	1302.1	0
58	54	57.97	54.05	1520.85	1350.3	0
58	56	57.99	56.04	1521.25	1398.2	0
58	58	58.01	58.05	1521.8	1446.5	0
58	60	58	60.04	1521.6	1494.45	0
58	62	57.97	62.06	1521	1542.85	0
59	1	59.02	1.03	1543.7	74.7	0
59	3	58.97	3.06	1542.55	123.5	0
59	5	58.99	5.06	1542.85	171.7	0
59	7	59	6.99	1543.25	218.15	0
59	9	59.02	9.03	1543.7	267.2	0
59	11	59	11.05	1543.15	315.7	0
59	13	58.99	13.05	1542.95	363.95	0
59	15	59	15.06	1543.15	412.2	0
59	17	59.03	17.05	1543.8	460.1	0
59	19	59	19.05	1543.25	508.2	0
59	21	58.97	21.04	1542.45	556.1	0
59	23	59	23.07	1543.2	604.85	0
59	25	59.05	25.07	1544.2	652.95	0
59	27	58.99	27.04	1543	700.3	0
59	29	58.97	29.02	1542.6	748.2	0
59	31	59	31.07	1543.25	797.3	0
59	33	59.03	33.05	1543.9	845.15	0
59	35	59.02	35.04	1543.6	892.9	0
59	37	58.97	37.02	1542.6	940.65	0
59	39	59	39.03	1543.1	988.85	0
59	41	59.01	41.09	1543.4	1038.55	0
59	43	59.02	43.05	1543.5	1085.6	0
59	45	58.99	45.02	1543	1133.05	0
59	47	59	47.02	1543.2	1181.25	0
59	49	59	49.06	1543.1	1230.2	0
59	51	58.99	51.05	1542.95	1278.1	0
59	53	59.01	53.04	1543.3	1326	0
59	55	58.97	55.03	1542.45	1373.7	0
59	57	59	57.08	1543.15	1423.1	0
59	59	59.02	59.05	1543.7	1470.4	0
59	61	58.97	61.04	1542.6	1518.5	0
59	63	58.99	63.03	1542.95	1566.35	0
60	2	60.03	2.02	1565.45	98.5	0
60	4	59.96	4.06	1564	147.6	0
60	6	59.99	6.02	1564.5	194.8	0
60	8	60	8.03	1564.85	243	0
60	10	60.01	10.04	1565.05	291.5	0
60	12	60	12.06	1564.7	340	0
60	14	60	14.04	1564.75	387.8	0
60	16	60.03	16.05	1565.35	436.05	0
60	18	60.03	18.03	1565.5	483.55	0
60	20	60	20.04	1564.7	532.15	0
60	22	59.98	22.05	1564.35	580.4	0
60	24	60.02	24.06	1565.2	628.7	0
60	26	60.02	26.06	1565.25	676.85	0
60	28	60	28.04	1564.75	724.55	0
60	30	59.98	30.01	1564.45	771.9	0
60	32	60.02	32.07	1565.1	821.5	0
60	34	60.01	34.03	1565	868.7	0
60	36	59.99	36.07	1564.55	917.6	0
60	38	60.02	38.07	1565.3	965.75	0
60	40	59.99	40.08	1564.6	1014.05	0
60	42	60	42.05	1564.9	1061.5	0
60	44	59.97	44.04	1564.05	1109.55	0
60	46	59.99	46.04	1564.65	1157.55	0
60	48	60	48.05	1564.85	1205.9	0
60	50	59.98	50.05	1564.45	1254	0
60	52	60.01	52.03	1564.95	1301.55	0
60	54	59.97	54.05	1564.2	1350.2	0
60	56	59.99	56.03	1564.5	1398	0
60	58	60.01	58.03	1564.9	1446.05	0
60	60	59.99	60.04	1564.65	1494.3	0
60	62	59.97	62.03	1564.15	1542.2	0
61	1	61.05	1.01	1587.4	74.3	0
61	3	60.98	3.05	1585.9	123.2	0
