x	y	new_x	new_y	pixel_x	pixel_y	selected
38	36	38.06	36.03	5347.5	4571.3	1
38	38	38.08	38.05	5349.3	4814.2	1
38	40	38.05	40.03	5346.0	5053.3	1
38	42	38.09	42.04	5350.2	5294.8	1
38	44	38.08	44.00	5349.3	5530.8	1
38	46	38.05	45.99	5346.1	5769.5	1
38	48	38.10	48.00	5352.0	6011.9	1
38	50	38.11	50.05	5352.8	6257.6	1
38	52	38.07	52.04	5348.5	6497.6	0
38	54	38.07	54.01	5348.7	6735.0	0
38	56	38.07	56.07	5348.7	6981.8	0
38	58	38.09	58.00	5349.9	7214.6	0
38	60	38.07	59.98	5348.4	7452.3	0
38	62	38.08	62.02	5348.9	7697.5	0
39	1	39.14	1.12	5464.0	372.3	0
39	3	38.97	3.04	5445.5	604.0	0
39	5	39.07	5.09	5456.3	849.5	0
39	7	39.06	7.01	5455.0	1081.4	0
39	9	39.08	9.02	5457.4	1322.3	0
39	11	39.05	11.01	5454.6	1562.1	0
39	13	39.06	13.06	5454.7	1808.4	0
39	15	39.06	15.03	5455.6	2045.9	0
39	17	39.09	17.11	5458.9	2295.9	0
39	19	39.07	19.06	5455.8	2530.7	0
39	21	39.07	21.09	5456.8	2774.8	0
39	23	39.03	23.06	5451.7	3011.5	0
39	25	39.08	25.09	5457.6	3255.7	0
39	27	39.10	27.10	5459.5	3498.0	1
39	29	39.07	29.07	5456.4	3734.5	1
39	31	39.03	31.05	5451.5	3972.8	1
39	33	39.02	33.04	5450.5	4212.3	1
39	35	39.07	35.04	5456.7	4452.6	1
39	37	39.07	37.05	5456.1	4695.0	1
39	39	39.06	39.03	5455.5	4932.3	1
39	41	39.08	41.10	5456.9	5182.0	1
39	43	39.02	43.05	5451.2	5415.9	1
39	45	39.08	45.05	5457.1	5656.2	1
39	47	39.08	47.02	5457.6	5893.6	1
39	49	39.09	49.08	5458.8	6141.1	1
39	51	39.08	51.04	5457.9	6377.8	1
39	53	39.06	53.06	5455.4	6620.5	0
39	55	39.03	55.03	5452.2	6856.7	0
39	57	39.07	57.08	5456.4	7103.5	0
39	59	39.05	59.03	5453.9	7338.2	0
39	61	39.05	61.09	5453.8	7586.4	0
39	63	39.11	63.12	5460.9	7830.3	0
40	2	40.09	2.03	5567.0	481.8	0
40	4	40.06	4.08	5563.4	728.2	0
40	6	40.06	6.02	5563.4	962.5	0
40	8	40.06	8.05	5563.3	1206.3	0
40	10	40.05	10.01	5562.3	1441.7	0
40	12	40.03	12.05	5560.2	1686.8	0
40	14	40.04	14.03	5561.4	1925.1	0
40	16	40.03	16.06	5560.2	2169.8	0
40	18	40.12	18.06	5569.8	2410.0	0
40	20	40.03	20.10	5560.0	2655.5	0
40	22	40.07	22.06	5563.9	2891.8	0
40	24	40.03	24.08	5560.2	3134.4	0
40	26	40.07	26.07	5564.9	3373.5	0
40	28	40.03	28.07	5559.8	3614.2	1
40	30	40.05	30.02	5562.4	3849.2	1
40	32	40.06	32.07	5563.1	4095.7	1
40	34	40.06	34.04	5563.2	4332.8	1
40	36	40.03	36.05	5559.7	4573.8	1
40	38	40.08	38.06	5565.0	4816.5	1
40	40	40.06	40.07	5563.2	5057.8	1
40	42	40.09	42.07	5567.0	5297.9	1
40	44	40.04	44.05	5561.0	5536.3	1
40	46	40.05	46.04	5562.8	5776.0	1
40	48	40.10	48.04	5567.6	6016.7	1
40	50	40.08	50.07	5565.5	6261.0	1
40	52	40.05	52.02	5561.8	6495.0	0
40	54	40.05	54.01	5562.0	6734.4	0
40	56	40.08	56.03	5565.3	6977.8	0
40	58	40.09	58.06	5566.6	7221.7	0
40	60	40.07	60.00	5564.3	7455.2	0
40	62	40.02	62.02	5558.6	7698.2	0
41	1	41.14	1.10	5679.7	370.6	0
41	3	41.00	3.07	5664.6	607.3	0
41	5	41.02	5.06	5667.2	846.3	0
41	7	41.04	7.01	5668.8	1081.4	0
41	9	41.07	9.01	5672.6	1321.5	0
41	11	41.04	11.01	5669.5	1562.6	0
41	13	41.10	13.02	5675.5	1803.6	0
41	15	41.07	15.04	5672.4	2047.5	0
41	17	41.13	17.05	5678.8	2289.3	0
41	19	41.05	19.07	5670.4	2531.8	0
41	21	41.03	21.05	5668.6	2769.4	0
41	23	41.03	23.05	5668.3	3010.7	0
41	25	41.08	25.09	5673.1	3255.5	0
41	27	41.08	27.05	5673.1	3491.6	0
41	29	41.03	29.05	5667.9	3732.4	1
41	31	41.07	31.03	5672.0	3970.4	1
41	33	41.06	33.05	5670.9	4213.2	1
41	35	41.08	35.05	5674.0	4453.8	1
41	37	41.05	37.02	5669.9	4690.6	1
41	39	41.10	39.05	5675.2	4935.3	1
41	41	41.10	41.08	5676.2	5178.9	1
41	43	41.10	43.07	5675.9	5418.7	1
41	45	41.05	45.04	5669.8	5655.7	1
41	47	41.07	47.02	5672.0	5893.6	1
41	49	41.07	49.01	5672.1	6133.6	1
41	51	41.07	51.02	5672.0	6375.2	0
41	53	41.03	53.04	5668.4	6617.6	0
41	55	41.07	55.04	5672.7	6858.8	0
41	57	41.04	57.04	5669.6	7099.2	0
41	59	41.07	59.05	5672.6	7340.2	0
41	61	41.03	61.01	5668.2	7576.8	0
41	63	41.10	63.11	5675.8	7828.6	0
42	2	42.03	2.06	5776.7	486.1	0
42	4	42.05	4.05	5778.7	725.4	0
42	6	42.08	6.06	5781.2	967.2	0
42	8	42.12	8.04	5785.6	1205.3	0
42	10	42.12	10.05	5785.5	1446.4	0
42	12	42.06	12.05	5779.5	1686.8	0
42	14	42.09	14.04	5783.1	1926.4	0
42	16	42.11	16.03	5784.4	2166.0	0
42	18	42.09	18.03	5783.2	2406.5	0
42	20	42.05	20.05	5778.3	2649.4	0
42	22	42.07	22.04	5780.5	2889.2	0
42	24	42.06	24.07	5779.5	3132.8	0
42	26	42.12	26.04	5785.7	3369.6	0
42	28	42.06	28.04	5779.9	3610.2	0
42	30	42.05	30.04	5778.1	3851.0	1
42	32	42.07	32.03	5780.4	4090.7	1
42	34	42.08	34.05	5781.4	4333.3	1
42	36	42.05	36.05	5778.8	4573.9	1
42	38	42.08	38.05	5781.8	4814.1	1
42	40	42.07	40.06	5780.4	5056.1	1
42	42	42.08	42.06	5781.7	5297.3	1
42	44	42.04	44.05	5777.6	5536.0	1
42	46	42.06	46.04	5779.6	5775.5	1
42	48	42.03	48.04	5776.6	6016.5	1
42	50	42.07	50.06	5780.3	6258.9	1
42	52	42.03	52.05	5776.4	6498.2	0
42	54	42.05	54.05	5778.0	6739.4	0
42	56	42.04	56.03	5777.3	6977.6	0
42	58	42.07	58.02	5780.7	7217.0	0
42	60	42.01	59.90	5774.2	7442.6	0
42	62	42.07	62.01	5780.4	7697.0	0
43	1	43.16	1.00	5898.1	358.7	0
43	3	43.06	3.02	5887.1	601.6	0
43	5	43.07	5.04	5888.9	844.1	0
43	7	43.12	7.06	5894.4	1087.3	0
43	9	43.10	9.04	5892.0	1325.7	0
43	11	43.07	11.03	5889.0	1564.4	0
43	13	43.08	13.03	5889.2	1805.6	0
43	15	43.09	15.02	5890.4	2044.1	0
43	17	43.08	17.05	5889.2	2288.6	0
43	19	43.06	19.03	5887.9	2527.3	0
43	21	43.04	21.04	5885.0	2768.4	0
43	23	43.07	23.04	5888.5	3008.9	0
43	25	43.08	25.07	5890.2	3253.4	0
43	27	43.11	27.02	5893.0	3488.1	0
43	29	43.06	29.00	5888.0	3726.4	0
43	31	43.05	31.04	5886.9	3971.8	0
43	33	43.06	33.05	5887.2	4213.2	1
43	35	43.09	35.04	5890.4	4452.1	1
43	37	43.04	37.05	5885.6	4694.3	1
43	39	43.07	39.04	5888.4	4934.1	1
43	41	43.06	41.05	5887.7	5175.5	1
43	43	43.07	43.05	5888.7	5416.6	1
43	45	43.03	45.04	5884.6	5655.2	1
43	47	43.04	47.02	5885.1	5893.6	1
43	49	43.05	49.05	5886.0	6137.6	1
43	51	43.06	51.05	5887.6	6378.1	0
43	53	43.02	53.04	5883.6	6618.0	0
43	55	43.04	55.03	5885.5	6856.9	0
43	57	43.04	57.03	5885.8	7097.2	0
43	59	43.06	59.02	5887.9	7337.0	0
43	61	43.02	61.02	5883.2	7577.2	0
43	63	43.09	63.00	5891.2	7815.4	0
44	2	44.09	2.01	5999.0	479.7	0
44	4	44.05	4.04	5994.3	723.2	0
44	6	44.15	6.03	6004.9	963.3	0
44	8	44.12	8.03	6002.5	1203.2	0
44	10	44.12	10.03	6002.0	1443.9	0
44	12	44.07	12.04	5996.4	1685.6	0
44	14	44.09	14.03	5998.4	1925.9	0
44	16	44.07	16.04	5997.0	2167.3	0
44	18	44.09	18.03	5998.9	2406.1	0
44	20	44.04	20.03	5993.9	2647.5	0
44	22	44.06	22.03	5995.9	2888.0	0
44	24	44.07	24.05	5996.9	3130.7	0
44	26	44.10	26.04	6000.1	3370.3	0
44	28	44.06	28.01	5995.2	3606.9	0
44	30	44.05	30.02	5994.4	3849.2	0
44	32	44.06	32.04	5995.8	4091.4	0
44	34	44.09	34.03	5998.7	4330.9	1
44	36	44.02	36.04	5991.7	4572.4	1
44	38	44.06	38.03	5995.4	4812.3	1
44	40	44.05	40.04	5994.6	5054.3	1
44	42	44.07	42.04	5996.6	5294.9	1
44	44	44.04	44.03	5993.9	5534.2	1
44	46	44.04	46.02	5993.3	5773.8	1
44	48	44.06	48.03	5995.4	6014.6	1
44	50	44.06	50.04	5996.0	6257.1	0
44	52	44.04	52.03	5993.2	6496.4	0
44	54	44.06	54.01	5995.7	6733.9	0
44	56	44.05	56.01	5994.8	6975.6	0
44	58	44.06	58.01	5995.8	7216.0	0
44	60	44.06	60.04	5995.8	7460.2	0
44	62	44.08	61.99	5997.3	7694.8	0
45	1	45.12	1.05	6110.2	363.9	0
45	3	45.05	3.05	6102.9	604.3	0
45	5	45.08	5.07	6106.0	847.4	0
45	7	45.12	7.08	6109.8	1089.8	0
45	9	45.13	9.05	6111.6	1327.0	0
45	11	45.09	11.04	6106.5	1565.4	0
45	13	45.10	13.04	6107.9	1806.1	0
45	15	45.11	15.05	6108.9	2047.8	0
45	17	45.11	17.05	6109.3	2289.2	0
45	19	45.08	19.05	6105.5	2529.3	0
45	21	45.06	21.06	6103.5	2770.7	0
45	23	45.08	23.06	6105.4	3011.3	0
45	25	45.09	25.07	6107.1	3253.5	0
45	27	45.09	27.06	6106.7	3492.7	0
45	29	45.06	29.05	6103.2	3732.3	0
45	31	45.07	31.05	6104.3	3972.9	0
45	33	45.07	33.06	6104.7	4214.8	0
45	35	45.10	35.06	6108.1	4454.7	1
45	37	45.08	37.04	6105.6	4693.8	1
45	39	45.07	39.06	6104.3	4935.7	1
45	41	45.07	41.05	6105.1	5175.3	1
45	43	45.09	43.06	6107.4	5417.7	1
45	45	45.07	45.03	6104.3	5654.8	1
45	47	45.08	47.04	6105.4	5896.0	1
45	49	45.07	49.06	6104.9	6138.6	1
45	51	45.12	51.05	6110.1	6378.6	0
45	53	45.05	53.06	6102.1	6620.2	0
45	55	45.06	55.04	6103.8	6857.8	0
45	57	45.06	57.03	6103.4	7097.7	0
45	59	45.08	59.03	6106.3	7337.8	0
45	61	45.03	61.03	6100.7	7578.9	0
45	63	45.11	63.06	6108.6	7822.7	0
46	2	46.04	1.98	6209.2	476.6	0
46	4	46.00	4.02	6205.1	721.1	0
46	6	46.00	5.91	6204.7	948.5	0
46	8	46.07	7.90	6212.7	1188.6	0
46	10	46.13	9.94	6219.8	1433.3	0
46	14	46.03	13.97	6208.4	1918.5	0
46	16	46.11	16.10	6216.6	2174.3	0
46	18	46.16	18.01	6222.2	2403.6	0
46	20	46.10	20.00	6215.7	2643.4	0
46	22	46.12	22.00	6218.7	2884.3	0
46	24	46.12	24.00	6218.4	3124.7	0
46	26	46.16	26.02	6222.8	3367.2	0
46	28	46.03	27.99	6208.5	3605.0	0
46	30	46.02	29.97	6207.8	3842.9	0
46	32	46.02	32.01	6207.8	4087.7	0
46	34	46.04	33.99	6209.1	4326.8	0
46	36	45.98	35.99	6203.4	4566.4	1
46	38	46.02	38.00	6207.8	4808.9	1
46	40	46.03	40.02	6208.3	5051.8	1
46	42	46.05	42.01	6210.3	5290.5	1
46	44	46.01	43.99	6205.8	5529.7	1
46	46	46.02	45.99	6207.4	5769.3	1
46	48	46.01	47.99	6206.1	6010.5	1
46	50	46.03	49.99	6208.5	6251.4	0
46	52	46.01	52.00	6206.2	6492.8	0
46	54	46.00	53.99	6204.8	6732.4	0
46	56	46.00	55.99	6205.1	6972.7	0
46	58	46.02	57.98	6207.1	7212.4	0
46	60	46.02	59.99	6206.9	7454.4	0
46	62	46.00	61.99	6205.2	7693.9	0
47	1	47.04	0.98	6317.7	355.6	0
47	3	46.99	2.99	6312.6	597.7	0
47	5	47.00	5.00	6313.3	839.2	0
47	7	47.05	6.90	6318.6	1067.6	0
47	13	47.13	12.92	6327.8	1792.2	0
47	17	47.16	17.00	6331.1	2282.3	0
47	19	47.10	19.00	6324.4	2523.6	0
47	21	47.10	20.99	6323.7	2762.2	0
47	23	47.12	23.00	6326.8	3003.9	0
47	25	47.14	25.00	6327.9	3245.0	0
47	27	47.16	27.00	6330.3	3485.3	0
47	29	47.01	28.98	6314.3	3723.2	0
47	31	47.01	30.98	6314.4	3964.5	0
47	33	47.02	33.00	6315.3	4207.6	0
47	35	47.05	34.98	6319.0	4445.6	0
47	37	47.01	36.99	6314.6	4687.5	1
47	39	47.03	38.99	6316.4	4927.9	1
47	41	47.03	41.00	6316.1	5169.4	1
47	43	47.04	42.99	6317.8	5408.9	1
47	45	47.00	44.98	6313.5	5648.7	1
47	47	47.01	46.97	6314.7	5887.7	1
47	49	47.01	48.99	6314.8	6130.9	0
47	51	47.04	51.00	6317.1	6372.0	0
47	53	46.98	52.99	6311.5	6612.2	0
47	55	47.00	54.99	6313.2	6852.1	0
47	57	47.02	56.98	6315.0	7091.9	0
47	59	47.03	58.98	6316.1	7332.4	0
47	61	46.99	60.98	6312.6	7572.7	0
47	63	47.01	62.99	6314.6	7814.2	0
48	2	48.04	1.96	6426.1	473.6	0
48	4	48.00	4.00	6421.2	719.2	0
48	8	47.97	7.86	6418.4	1183.0	0
48	12	48.07	11.94	6429.4	1674.6	0
48	16	48.11	16.10	6433.2	2174.2	0
48	18	48.12	18.01	6434.3	2404.0	0
48	20	48.11	19.99	6432.8	2641.8	0
48	22	48.12	21.98	6434.3	2882.0	0
48	24	48.14	23.99	6436.7	3123.8	0
48	26	48.17	25.99	6439.7	3364.6	0
48	28	48.00	27.99	6421.7	3604.2	0
48	30	48.04	29.98	6426.2	3844.1	0
48	32	48.02	31.99	6423.3	4086.1	0
48	34	48.05	33.98	6426.7	4325.4	0
48	36	48.01	35.99	6422.0	4566.4	1
48	38	48.02	37.99	6423.2	4807.6	1
48	40	48.03	39.99	6424.8	5047.9	1
48	42	48.02	41.99	6423.6	5288.7	1
48	44	48.00	43.98	6421.4	5528.5	1
48	46	48.00	45.96	6420.9	5766.6	0
48	48	48.02	47.98	6423.3	6009.0	0
48	50	48.02	49.98	6423.5	6250.2	0
48	52	48.01	51.98	6422.6	6490.7	0
48	54	48.00	53.98	6420.9	6730.3	0
48	56	48.01	55.98	6422.5	6971.6	0
48	58	48.03	57.96	6424.1	7210.0	0
48	60	48.02	59.99	6423.8	7453.4	0
48	62	48.00	61.97	6420.9	7692.0	0
49	1	49.03	0.97	6532.6	354.3	0
49	3	49.00	2.99	6529.8	597.0	0
49	9	49.08	8.90	6537.6	1308.6	0
49	11	49.07	10.91	6537.5	1550.5	0
49	13	49.14	13.03	6544.3	1804.7	0
49	15	48.92	14.92	6520.4	2032.4	0
49	17	49.17	16.96	6548.3	2278.2	0
49	19	49.11	18.98	6541.5	2520.3	0
49	21	49.12	20.97	6542.0	2760.7	0
49	23	49.14	22.99	6544.8	3002.9	0
49	25	49.13	24.98	6543.0	3243.1	0
49	27	49.04	26.98	6534.0	3483.1	0
49	29	49.01	28.98	6530.1	3723.2	0
49	31	49.03	30.98	6532.9	3964.2	0
49	33	49.04	32.98	6534.0	4204.4	0
49	35	49.06	34.97	6535.7	4444.3	0
49	37	49.00	36.98	6529.9	4686.1	1
49	39	49.02	38.98	6531.6	4926.4	1
49	41	49.04	40.99	6533.8	5168.5	0
49	43	49.05	42.98	6535.3	5408.2	0
49	45	49.01	44.96	6530.4	5645.7	0
49	47	49.01	46.96	6530.3	5887.0	0
49	49	49.02	48.98	6531.8	6128.9	0
49	51	49.04	50.98	6533.3	6370.1	0
49	53	48.99	52.97	6528.2	6610.0	0
49	55	49.00	54.97	6529.6	6849.9	0
49	57	49.01	56.96	6530.9	7089.7	0
49	59	49.04	58.96	6533.2	7330.5	0
49	61	48.99	60.97	6527.9	7572.0	0
49	63	49.01	62.98	6530.2	7812.9	0
50	2	50.03	1.92	6640.4	469.2	0
50	4	49.98	4.03	6635.6	723.1	0
50	8	50.16	7.97	6654.9	1196.3	0
50	10	50.20	9.98	6659.0	1437.8	0
50	12	50.07	11.99	6644.6	1679.5	0
50	14	50.09	13.99	6646.8	1920.8	0
50	16	50.10	15.98	6648.7	2160.2	0
50	18	50.09	17.96	6647.0	2397.9	0
50	20	50.00	19.99	6637.0	2642.0	0
50	22	50.04	21.97	6641.4	2880.9	0
50	24	50.02	24.00	6639.5	3125.0	0
50	26	50.03	26.00	6641.2	3365.3	0
50	28	49.98	27.97	6634.9	3601.7	0
50	30	49.99	29.95	6636.3	3840.3	0
50	32	50.01	31.97	6638.3	4083.2	0
50	34	50.03	33.97	6640.8	4323.9	0
50	36	49.99	35.99	6636.3	4566.8	0
50	38	50.01	38.00	6638.1	4808.7	0
50	40	50.00	39.96	6637.0	5044.5	0
50	42	50.04	41.99	6641.9	5288.7	0
50	44	50.00	43.97	6638.0	5526.8	0
50	46	49.97	45.97	6634.1	5767.5	0
50	48	49.98	47.98	6635.2	6008.8	0
50	50	50.01	49.97	6638.5	6248.9	0
50	52	49.97	51.96	6634.7	6487.8	0
50	54	49.95	53.99	6632.2	6731.8	0
50	56	49.96	55.97	6632.8	6970.8	0
50	58	49.97	57.97	6634.2	7210.6	0
50	60	49.98	59.95	6635.3	7449.5	0
50	62	49.96	61.93	6633.2	7687.6	0
51	1	51.00	0.96	6745.6	353.6	0
51	3	50.96	2.98	6741.5	595.8	0
51	5	50.97	4.99	6742.2	837.7	0
51	7	51.17	6.97	6763.6	1076.7	0
51	9	51.17	8.99	6764.1	1318.6	0
51	11	51.10	11.00	6756.6	1560.6	0
51	13	51.08	13.01	6754.3	1803.3	0
51	15	51.08	15.01	6754.3	2043.1	0
51	17	51.12	17.01	6758.0	2283.4	0
51	19	51.02	19.00	6747.8	2523.3	0
51	21	51.00	21.00	6745.0	2763.9	0
51	23	51.02	23.00	6747.9	3004.7	0
51	25	51.02	25.01	6747.5	3246.6	0
51	27	51.03	27.00	6748.8	3485.7	0
51	29	50.99	28.96	6745.0	3721.6	0
51	31	51.01	30.97	6746.5	3963.3	0
51	33	51.02	32.99	6748.0	4205.9	0
51	35	51.03	34.99	6748.3	4446.6	0
51	37	51.00	37.00	6745.6	4688.8	0
51	39	51.02	39.01	6747.6	4929.6	0
51	41	51.01	41.02	6747.0	5172.2	0
51	43	51.05	43.00	6750.5	5410.0	0
51	45	51.00	44.98	6745.9	5648.3	0
51	47	51.01	46.97	6747.0	5887.3	0
51	49	51.00	48.99	6745.5	6131.0	0
51	51	51.01	50.98	6746.7	6370.2	0
51	53	50.96	53.00	6740.9	6613.2	0
51	55	50.98	54.98	6743.4	6851.1	0
51	57	50.97	56.98	6742.3	7092.2	0
51	59	50.99	58.97	6744.4	7331.1	0
51	61	50.95	60.96	6740.5	7570.0	0
51	63	50.96	62.96	6741.8	7810.8	0
52	2	52.01	1.97	6854.3	474.5	0
52	4	52.00	3.96	6853.5	714.0	0
52	6	52.17	6.01	6872.1	960.4	0
52	8	52.17	8.00	6872.2	1199.9	0
52	10	52.19	10.01	6873.9	1441.8	0
52	12	52.08	12.02	6862.1	1683.9	0
52	14	52.08	14.02	6862.6	1924.4	0
52	16	52.11	16.01	6866.0	2163.9	0
52	18	52.03	18.00	6856.5	2403.2	0
52	20	52.00	20.01	6853.3	2645.2	0
52	22	52.01	21.99	6855.1	2883.0	0
52	24	52.02	24.03	6855.3	3128.4	0
52	26	52.03	26.04	6856.8	3369.5	0
52	28	51.99	27.98	6852.3	3604.0	0
52	30	52.00	29.97	6853.2	3843.2	0
52	32	52.01	32.00	6854.2	4086.8	0
52	34	52.02	33.99	6856.1	4326.8	0
52	36	51.98	36.01	6851.6	4569.8	0
52	38	52.00	38.02	6854.1	4811.2	0
52	40	52.00	40.03	6853.6	5053.1	0
52	42	52.03	42.00	6856.7	5290.2	0
52	44	52.00	44.01	6853.7	5531.1	0
52	46	52.01	45.98	6855.1	5768.5	0
52	48	52.01	47.99	6854.5	6010.1	0
52	50	52.01	50.01	6854.8	6252.8	0
52	52	51.91	52.01	6844.3	6493.6	0
52	54	51.97	53.99	6850.5	6732.6	0
52	56	51.97	55.99	6850.2	6972.5	0
52	58	51.96	58.01	6849.0	7215.5	0
52	60	51.98	59.98	6851.5	7452.7	0
52	62	51.97	61.94	6850.7	7688.8	0
53	1	52.98	0.98	6960.1	355.3	0
53	3	52.97	3.00	6958.7	598.7	0
53	5	52.99	4.97	6960.4	836.1	0
53	7	53.16	7.00	6979.3	1079.4	0
53	9	53.17	9.01	6980.4	1321.4	0
53	11	53.09	11.00	6971.7	1561.0	0
53	13	53.09	13.01	6971.1	1802.9	0
53	15	53.09	15.01	6971.1	2043.6	0
53	17	53.11	16.98	6973.9	2280.3	0
53	19	53.02	18.99	6963.7	2522.3	0
53	21	53.00	20.99	6962.1	2763.2	0
53	23	53.02	23.01	6963.3	3005.4	0
53	25	53.02	25.01	6963.8	3246.6	0
53	27	53.04	26.98	6965.9	3483.4	0
53	29	53.00	28.97	6961.4	3722.2	0
53	31	53.01	30.97	6962.6	3962.9	0
53	33	53.00	32.99	6962.0	4206.3	0
53	35	53.04	35.00	6965.6	4447.9	0
53	37	52.99	37.01	6960.9	4689.8	0
53	39	53.01	39.01	6962.8	4929.8	0
53	41	53.00	41.01	6961.9	5170.2	0
53	43	53.04	43.00	6965.5	5410.3	0
53	45	53.01	44.99	6962.7	5649.6	0
53	47	53.01	46.97	6962.6	5888.0	0
53	49	53.02	48.99	6964.3	6130.9	0
53	51	52.99	50.98	6960.2	6370.4	0
53	53	52.98	52.96	6959.1	6608.7	0
53	55	52.99	54.96	6960.2	6849.3	0
53	57	52.96	56.99	6957.6	7093.2	0
53	59	52.98	58.97	6959.9	7331.0	0
53	61	52.97	60.96	6958.1	7570.6	0
53	63	52.96	62.98	6957.1	7812.9	0
54	2	54.05	2.01	7075.4	479.9	0
54	4	54.03	4.04	7072.5	723.6	0
54	6	54.03	6.01	7073.2	961.2	0
54	8	54.06	8.05	7076.8	1205.9	0
54	10	54.08	10.05	7078.1	1446.8	0
54	12	54.05	12.06	7074.7	1688.6	0
54	14	54.07	14.07	7077.0	1930.2	0
54	16	54.06	16.03	7076.5	2166.4	0
54	18	54.06	18.05	7076.5	2409.6	0
54	20	54.04	20.07	7073.6	2651.8	0
54	22	54.05	22.06	7075.1	2891.8	0
54	24	54.05	24.07	7075.2	3133.1	0
54	26	54.07	26.05	7077.2	3371.3	0
54	28	54.04	28.07	7073.8	3614.2	0
54	30	54.07	30.01	7076.8	3847.8	0
54	32	54.05	32.04	7074.7	4092.2	0
54	34	54.08	34.04	7078.1	4332.3	0
54	36	54.02	36.06	7071.5	4575.0	0
54	38	54.04	38.07	7074.3	4817.5	0
54	40	54.05	40.07	7075.0	5057.9	0
54	42	54.05	42.02	7074.9	5292.7	0
54	44	54.02	44.04	7072.1	5535.1	0
54	46	54.01	46.00	7071.1	5770.7	0
54	48	54.02	48.02	7072.3	6014.0	0
54	50	54.04	50.03	7074.0	6255.7	0
54	52	54.00	52.03	7070.2	6496.0	0
54	54	54.02	54.04	7072.5	6737.9	0
54	56	54.02	56.03	7071.9	6977.6	0
54	58	54.02	58.00	7071.8	7214.6	0
54	60	54.03	60.03	7072.5	7458.8	0
54	62	54.01	62.01	7070.7	7696.2	0
55	1	55.07	1.05	7185.2	363.9	0
55	3	55.00	3.00	7178.2	599.3	0
55	5	55.03	5.06	7181.2	846.3	0
55	7	55.05	7.00	7183.8	1079.4	0
55	9	55.08	9.05	7186.7	1326.8	0
55	11	55.06	11.08	7184.5	1570.1	0
55	13	55.08	13.07	7186.8	1810.5	0
55	15	55.07	15.06	7185.2	2049.1	0
55	17	55.07	17.03	7185.3	2286.3	0
55	19	55.04	19.06	7182.4	2530.1	0
55	21	55.04	21.05	7182.1	2770.0	0
55	23	55.06	23.05	7184.5	3010.8	0
55	25	55.07	25.04	7185.0	3250.0	0
55	27	55.06	27.06	7184.4	3492.8	0
55	29	55.03	29.01	7181.4	3727.9	0
55	31	55.05	31.03	7183.1	3970.2	0
55	33	55.04	33.04	7182.1	4212.1	0
55	35	55.05	35.02	7182.9	4449.8	0
55	37	55.04	37.06	7181.7	4695.4	0
55	39	55.06	39.06	7184.2	4935.9	0
55	41	55.06	41.07	7183.8	5177.7	0
55	43	55.07	43.05	7185.1	5416.3	0
55	45	55.03	45.04	7181.3	5655.1	0
55	47	55.03	46.99	7180.9	5889.7	0
55	49	55.03	49.03	7180.8	6136.1	0
55	51	55.05	51.04	7182.7	6376.8	0
55	53	55.01	53.02	7178.6	6615.7	0
55	55	55.03	55.03	7181.0	6856.6	0
55	57	55.03	57.02	7181.2	7096.1	0
55	59	55.03	59.01	7180.7	7335.4	0
55	61	54.99	61.00	7177.3	7575.6	0
55	63	55.04	63.05	7182.5	7822.1	0
56	2	56.06	2.00	7292.0	477.9	0
56	4	56.02	4.02	7288.4	721.2	0
56	6	56.05	6.01	7291.3	961.0	0
56	8	56.07	8.03	7293.4	1203.3	0
56	10	56.08	10.06	7294.6	1447.9	0
56	12	56.06	12.08	7292.8	1691.4	0
56	14	56.07	14.06	7293.0	1929.0	0
56	16	56.06	16.03	7292.8	2165.9	0
56	18	56.06	18.05	7292.7	2408.7	0
56	20	56.03	20.05	7289.5	2649.8	0
56	22	56.06	22.06	7292.1	2890.8	0
56	24	56.06	24.05	7292.6	3131.3	0
56	26	56.07	26.06	7293.1	3372.2	0
56	28	56.03	28.05	7289.2	3611.6	0
56	30	56.04	30.02	7289.7	3849.2	0
56	32	56.07	32.02	7293.2	4089.4	0
56	34	56.04	34.03	7290.0	4330.7	0
56	36	56.02	36.04	7287.8	4573.5	0
56	38	56.05	38.06	7291.2	4815.6	0
56	40	56.05	40.06	7290.8	5056.5	0
56	42	56.04	42.02	7290.1	5292.8	0
56	44	56.02	44.00	7288.5	5530.9	0
56	46	56.03	46.01	7289.0	5772.3	0
56	48	56.04	47.99	7289.9	6010.7	0
56	50	56.04	50.04	7290.6	6256.6	0
56	52	56.02	52.03	7288.4	6496.4	0
56	54	56.02	54.02	7287.6	6736.0	0
56	56	56.03	56.03	7289.0	6977.0	0
56	58	56.02	57.99	7288.1	7213.4	0
56	60	56.03	60.03	7289.3	7458.9	0
56	62	56.01	62.00	7286.9	7695.9	0
57	1	57.07	1.05	7402.1	364.4	0
57	3	57.02	3.02	7395.9	600.5	0
57	5	57.03	5.05	7396.7	845.6	0
57	7	57.06	7.03	7400.4	1083.9	0
57	9	57.07	9.07	7402.0	1328.4	0
57	11	57.05	11.05	7399.3	1567.6	0
57	13	57.07	13.08	7401.9	1810.7	0
57	15	57.07	15.07	7401.3	2050.3	0
57	17	57.07	17.05	7401.6	2288.7	0
57	19	57.06	19.07	7400.0	2531.4	0
57	21	57.04	21.06	7397.8	2771.0	0
57	23	57.06	23.05	7400.7	3010.8	0
57	25	57.06	25.06	7400.9	3252.1	0
